0,1,2,3,4,5,6
9862923116,12/18/2025,19862923116,$0.10,Peerless,,
9862923117,12/18/2025,19862923117,$0.10,Peerless,,
9862923119,12/18/2025,19862923119,$0.10,Peerless,,
9862923120,12/18/2025,19862923120,$0.10,Peerless,,
3074791001,12/18/2025,13074791001,$0.10,Peerless,,
3074791002,12/18/2025,13074791002,$0.10,Peerless,,
3074791004,12/18/2025,13074791004,$0.10,Peerless,,
3074791006,12/18/2025,13074791006,$0.10,Peerless,,
3074791007,12/18/2025,13074791007,$0.10,Peerless,,
3074791008,12/18/2025,13074791008,$0.10,Peerless,,
3074791009,12/18/2025,13074791009,$0.10,Peerless,,
3074791011,12/18/2025,13074791011,$0.10,Peerless,,
3074791012,12/18/2025,13074791012,$0.10,Peerless,,
3074791016,12/18/2025,13074791016,$0.10,Peerless,,
3074791018,12/18/2025,13074791018,$0.10,Peerless,,
3074791024,12/18/2025,13074791024,$0.10,Peerless,,
3074791025,12/18/2025,13074791025,$0.10,Peerless,,
3074791027,12/18/2025,13074791027,$0.10,Peerless,,
3074791030,12/18/2025,13074791030,$0.10,Peerless,,
3074791032,12/18/2025,13074791032,$0.10,Peerless,,
3074791033,12/18/2025,13074791033,$0.10,Peerless,,
3074791035,12/18/2025,13074791035,$0.10,Peerless,,
3074791040,12/18/2025,13074791040,$0.10,Peerless,,
3074791043,12/18/2025,13074791043,$0.10,Peerless,,
3074791045,12/18/2025,13074791045,$0.10,Peerless,,
3074791046,12/18/2025,13074791046,$0.10,Peerless,,
3074791048,12/18/2025,13074791048,$0.10,Peerless,,
3074791049,12/18/2025,13074791049,$0.10,Peerless,,
3074791051,12/18/2025,13074791051,$0.10,Peerless,,
3074791052,12/18/2025,13074791052,$0.10,Peerless,,
3074791053,12/18/2025,13074791053,$0.10,Peerless,,
3074791054,12/18/2025,13074791054,$0.10,Peerless,,
3074791055,12/18/2025,13074791055,$0.10,Peerless,,
3074791056,12/18/2025,13074791056,$0.10,Peerless,,
3074791057,12/18/2025,13074791057,$0.10,Peerless,,
3074791060,12/18/2025,13074791060,$0.10,Peerless,,
3074791063,12/18/2025,13074791063,$0.10,Peerless,,
3074791064,12/18/2025,13074791064,$0.10,Peerless,,
3074791066,12/18/2025,13074791066,$0.10,Peerless,,
3074791069,12/18/2025,13074791069,$0.10,Peerless,,
3074791071,12/18/2025,13074791071,$0.10,Peerless,,
3074791072,12/18/2025,13074791072,$0.10,Peerless,,
3074791074,12/18/2025,13074791074,$0.10,Peerless,,
3074791075,12/18/2025,13074791075,$0.10,Peerless,,
3074791076,12/18/2025,13074791076,$0.10,Peerless,,
3074791079,12/18/2025,13074791079,$0.10,Peerless,,
3074791082,12/18/2025,13074791082,$0.10,Peerless,,
3074791084,12/18/2025,13074791084,$0.10,Peerless,,
3074791089,12/18/2025,13074791089,$0.10,Peerless,,
3074791091,12/18/2025,13074791091,$0.10,Peerless,,
3074791092,12/18/2025,13074791092,$0.10,Peerless,,
3074791093,12/18/2025,13074791093,$0.10,Peerless,,
3074791095,12/18/2025,13074791095,$0.10,Peerless,,
3074791096,12/18/2025,13074791096,$0.10,Peerless,,
3074791104,12/18/2025,13074791104,$0.10,Peerless,,
3074791105,12/18/2025,13074791105,$0.10,Peerless,,
3074791108,12/18/2025,13074791108,$0.10,Peerless,,
3074791113,12/18/2025,13074791113,$0.10,Peerless,,
3074791117,12/18/2025,13074791117,$0.10,Peerless,,
3074791122,12/18/2025,13074791122,$0.10,Peerless,,
3074791131,12/18/2025,13074791131,$0.10,Peerless,,
3074791134,12/18/2025,13074791134,$0.10,Peerless,,
3074791135,12/18/2025,13074791135,$0.10,Peerless,,
3074791136,12/18/2025,13074791136,$0.10,Peerless,,
3074791138,12/18/2025,13074791138,$0.10,Peerless,,
3074791141,12/18/2025,13074791141,$0.10,Peerless,,
3074791143,12/18/2025,13074791143,$0.10,Peerless,,
3074791146,12/18/2025,13074791146,$0.10,Peerless,,
3074791147,12/18/2025,13074791147,$0.10,Peerless,,
3074791149,12/18/2025,13074791149,$0.10,Peerless,,
3074791151,12/18/2025,13074791151,$0.10,Peerless,,
3074791152,12/18/2025,13074791152,$0.10,Peerless,,
3074791153,12/18/2025,13074791153,$0.10,Peerless,,
3074791154,12/18/2025,13074791154,$0.10,Peerless,,
3074791157,12/18/2025,13074791157,$0.10,Peerless,,
3074791159,12/18/2025,13074791159,$0.10,Peerless,,
3074791160,12/18/2025,13074791160,$0.10,Peerless,,
3074791163,12/18/2025,13074791163,$0.10,Peerless,,
3074791164,12/18/2025,13074791164,$0.10,Peerless,,
3074791165,12/18/2025,13074791165,$0.10,Peerless,,
3074791166,12/18/2025,13074791166,$0.10,Peerless,,
3074791167,12/18/2025,13074791167,$0.10,Peerless,,
3074871586,12/18/2025,13074871586,$0.10,Peerless,,
3074871587,12/18/2025,13074871587,$0.10,Peerless,,
3074871588,12/18/2025,13074871588,$0.10,Peerless,,
3075220434,12/18/2025,13075220434,$0.10,Peerless,,
3076244684,12/18/2025,13076244684,$0.10,Peerless,,
4067037227,12/18/2025,14067037227,$0.10,Peerless,,
4067037251,12/18/2025,14067037251,$0.10,Peerless,,
4067037267,12/18/2025,14067037267,$0.10,Peerless,,
4067037269,12/18/2025,14067037269,$0.10,Peerless,,
4067037272,12/18/2025,14067037272,$0.10,Peerless,,
4067037274,12/18/2025,14067037274,$0.10,Peerless,,
4067037284,12/18/2025,14067037284,$0.10,Peerless,,
4067037290,12/18/2025,14067037290,$0.10,Peerless,,
4067037297,12/18/2025,14067037297,$0.10,Peerless,,
4067037298,12/18/2025,14067037298,$0.10,Peerless,,
4067037302,12/18/2025,14067037302,$0.10,Peerless,,
4067037304,12/18/2025,14067037304,$0.10,Peerless,,
4067037310,12/18/2025,14067037310,$0.10,Peerless,,
4067037313,12/18/2025,14067037313,$0.10,Peerless,,
4067037315,12/18/2025,14067037315,$0.10,Peerless,,
4067037321,12/18/2025,14067037321,$0.10,Peerless,,
4067037331,12/18/2025,14067037331,$0.10,Peerless,,
4067037343,12/18/2025,14067037343,$0.10,Peerless,,
4067037351,12/18/2025,14067037351,$0.10,Peerless,,
4067037362,12/18/2025,14067037362,$0.10,Peerless,,
4067037368,12/18/2025,14067037368,$0.10,Peerless,,
4067037373,12/18/2025,14067037373,$0.10,Peerless,,
4067037380,12/18/2025,14067037380,$0.10,Peerless,,
4067037383,12/18/2025,14067037383,$0.10,Peerless,,
4067037386,12/18/2025,14067037386,$0.10,Peerless,,
4067037389,12/18/2025,14067037389,$0.10,Peerless,,
4067037391,12/18/2025,14067037391,$0.10,Peerless,,
4067037393,12/18/2025,14067037393,$0.10,Peerless,,
4067037395,12/18/2025,14067037395,$0.10,Peerless,,
4067037396,12/18/2025,14067037396,$0.10,Peerless,,
4067037397,12/18/2025,14067037397,$0.10,Peerless,,
4067037399,12/18/2025,14067037399,$0.10,Peerless,,
4067037404,12/18/2025,14067037404,$0.10,Peerless,,
4067037407,12/18/2025,14067037407,$0.10,Peerless,,
4067037408,12/18/2025,14067037408,$0.10,Peerless,,
4067037409,12/18/2025,14067037409,$0.10,Peerless,,
4067037414,12/18/2025,14067037414,$0.10,Peerless,,
4067037415,12/18/2025,14067037415,$0.10,Peerless,,
4067037420,12/18/2025,14067037420,$0.10,Peerless,,
4067037424,12/18/2025,14067037424,$0.10,Peerless,,
4067037427,12/18/2025,14067037427,$0.10,Peerless,,
4067037428,12/18/2025,14067037428,$0.10,Peerless,,
4067037430,12/18/2025,14067037430,$0.10,Peerless,,
4067037432,12/18/2025,14067037432,$0.10,Peerless,,
4067037433,12/18/2025,14067037433,$0.10,Peerless,,
4067037440,12/18/2025,14067037440,$0.10,Peerless,,
4067037441,12/18/2025,14067037441,$0.10,Peerless,,
4067037442,12/18/2025,14067037442,$0.10,Peerless,,
4067037443,12/18/2025,14067037443,$0.10,Peerless,,
4067037445,12/18/2025,14067037445,$0.10,Peerless,,
4067037446,12/18/2025,14067037446,$0.10,Peerless,,
4067037447,12/18/2025,14067037447,$0.10,Peerless,,
4067037448,12/18/2025,14067037448,$0.10,Peerless,,
4067037452,12/18/2025,14067037452,$0.10,Peerless,,
4067037454,12/18/2025,14067037454,$0.10,Peerless,,
4067037457,12/18/2025,14067037457,$0.10,Peerless,,
4067037459,12/18/2025,14067037459,$0.10,Peerless,,
4067037460,12/18/2025,14067037460,$0.10,Peerless,,
4067037462,12/18/2025,14067037462,$0.10,Peerless,,
4067037465,12/18/2025,14067037465,$0.10,Peerless,,
4067037466,12/18/2025,14067037466,$0.10,Peerless,,
4067037467,12/18/2025,14067037467,$0.10,Peerless,,
4067037471,12/18/2025,14067037471,$0.10,Peerless,,
4067037472,12/18/2025,14067037472,$0.10,Peerless,,
4067037477,12/18/2025,14067037477,$0.10,Peerless,,
4067037480,12/18/2025,14067037480,$0.10,Peerless,,
4067037483,12/18/2025,14067037483,$0.10,Peerless,,
4067037484,12/18/2025,14067037484,$0.10,Peerless,,
4067037485,12/18/2025,14067037485,$0.10,Peerless,,
4067037486,12/18/2025,14067037486,$0.10,Peerless,,
4067037490,12/18/2025,14067037490,$0.10,Peerless,,
4067037491,12/18/2025,14067037491,$0.10,Peerless,,
4067037492,12/18/2025,14067037492,$0.10,Peerless,,
4067037495,12/18/2025,14067037495,$0.10,Peerless,,
4067037496,12/18/2025,14067037496,$0.10,Peerless,,
4067037498,12/18/2025,14067037498,$0.10,Peerless,,
4067037501,12/18/2025,14067037501,$0.10,Peerless,,
4067037502,12/18/2025,14067037502,$0.10,Peerless,,
4067037507,12/18/2025,14067037507,$0.10,Peerless,,
4067037508,12/18/2025,14067037508,$0.10,Peerless,,
4067037511,12/18/2025,14067037511,$0.10,Peerless,,
4067037513,12/18/2025,14067037513,$0.10,Peerless,,
4067037514,12/18/2025,14067037514,$0.10,Peerless,,
2072048853,12/18/2025,12072048853,$0.10,Peerless,,
2072236913,12/18/2025,12072236913,$0.10,Peerless,,
2073047235,12/18/2025,12073047235,$0.10,Peerless,,
2073047236,12/18/2025,12073047236,$0.10,Peerless,,
2073047237,12/18/2025,12073047237,$0.10,Peerless,,
2073047238,12/18/2025,12073047238,$0.10,Peerless,,
2073047239,12/18/2025,12073047239,$0.10,Peerless,,
2073047240,12/18/2025,12073047240,$0.10,Peerless,,
2073047241,12/18/2025,12073047241,$0.10,Peerless,,
2073047242,12/18/2025,12073047242,$0.10,Peerless,,
2073047243,12/18/2025,12073047243,$0.10,Peerless,,
2073047244,12/18/2025,12073047244,$0.10,Peerless,,
2073047245,12/18/2025,12073047245,$0.10,Peerless,,
2073047247,12/18/2025,12073047247,$0.10,Peerless,,
2073047248,12/18/2025,12073047248,$0.10,Peerless,,
2073047249,12/18/2025,12073047249,$0.10,Peerless,,
2073047254,12/18/2025,12073047254,$0.10,Peerless,,
2073047255,12/18/2025,12073047255,$0.10,Peerless,,
2073047256,12/18/2025,12073047256,$0.10,Peerless,,
2073047257,12/18/2025,12073047257,$0.10,Peerless,,
2073047258,12/18/2025,12073047258,$0.10,Peerless,,
2073047259,12/18/2025,12073047259,$0.10,Peerless,,
2073047260,12/18/2025,12073047260,$0.10,Peerless,,
2073047261,12/18/2025,12073047261,$0.10,Peerless,,
2073047262,12/18/2025,12073047262,$0.10,Peerless,,
2073047263,12/18/2025,12073047263,$0.10,Peerless,,
2073047264,12/18/2025,12073047264,$0.10,Peerless,,
2073047265,12/18/2025,12073047265,$0.10,Peerless,,
2073047266,12/18/2025,12073047266,$0.10,Peerless,,
2073047267,12/18/2025,12073047267,$0.10,Peerless,,
2073047268,12/18/2025,12073047268,$0.10,Peerless,,
2073047270,12/18/2025,12073047270,$0.10,Peerless,,
2073047272,12/18/2025,12073047272,$0.10,Peerless,,
2073047274,12/18/2025,12073047274,$0.10,Peerless,,
2073047276,12/18/2025,12073047276,$0.10,Peerless,,
2073047277,12/18/2025,12073047277,$0.10,Peerless,,
2073047282,12/18/2025,12073047282,$0.10,Peerless,,
2073047283,12/18/2025,12073047283,$0.10,Peerless,,
2073047288,12/18/2025,12073047288,$0.10,Peerless,,
2073047289,12/18/2025,12073047289,$0.10,Peerless,,
2073047290,12/18/2025,12073047290,$0.10,Peerless,,
2073047293,12/18/2025,12073047293,$0.10,Peerless,,
2073047295,12/18/2025,12073047295,$0.10,Peerless,,
2073047296,12/18/2025,12073047296,$0.10,Peerless,,
2073047301,12/18/2025,12073047301,$0.10,Peerless,,
2073047305,12/18/2025,12073047305,$0.10,Peerless,,
2073047320,12/18/2025,12073047320,$0.10,Peerless,,
2073047321,12/18/2025,12073047321,$0.10,Peerless,,
2073047322,12/18/2025,12073047322,$0.10,Peerless,,
2073047324,12/18/2025,12073047324,$0.10,Peerless,,
2073047325,12/18/2025,12073047325,$0.10,Peerless,,
2073047326,12/18/2025,12073047326,$0.10,Peerless,,
2073047327,12/18/2025,12073047327,$0.10,Peerless,,
2073047352,12/18/2025,12073047352,$0.10,Peerless,,
2073047353,12/18/2025,12073047353,$0.10,Peerless,,
2073047354,12/18/2025,12073047354,$0.10,Peerless,,
2073047355,12/18/2025,12073047355,$0.10,Peerless,,
2073047356,12/18/2025,12073047356,$0.10,Peerless,,
2073047357,12/18/2025,12073047357,$0.10,Peerless,,
2073047360,12/18/2025,12073047360,$0.10,Peerless,,
2073049928,12/18/2025,12073049928,$0.10,Peerless,,
2073049929,12/18/2025,12073049929,$0.10,Peerless,,
2073049930,12/18/2025,12073049930,$0.10,Peerless,,
2076301152,12/18/2025,12076301152,$0.10,Peerless,,
2076301191,12/18/2025,12076301191,$0.10,Peerless,,
2076301193,12/18/2025,12076301193,$0.10,Peerless,,
2076301205,12/18/2025,12076301205,$0.10,Peerless,,
2076301527,12/18/2025,12076301527,$0.10,Peerless,,
2076301887,12/18/2025,12076301887,$0.10,Peerless,,
2076301926,12/18/2025,12076301926,$0.10,Peerless,,
2076301928,12/18/2025,12076301928,$0.10,Peerless,,
2076301929,12/18/2025,12076301929,$0.10,Peerless,,
2076301931,12/18/2025,12076301931,$0.10,Peerless,,
2076301934,12/18/2025,12076301934,$0.10,Peerless,,
2076301936,12/18/2025,12076301936,$0.10,Peerless,,
2076301937,12/18/2025,12076301937,$0.10,Peerless,,
2076301939,12/18/2025,12076301939,$0.10,Peerless,,
2076301940,12/18/2025,12076301940,$0.10,Peerless,,
2076301941,12/18/2025,12076301941,$0.10,Peerless,,
2076871619,12/18/2025,12076871619,$0.10,Peerless,,
2077050329,12/18/2025,12077050329,$0.10,Peerless,,
2077050503,12/18/2025,12077050503,$0.10,Peerless,,
2077090034,12/18/2025,12077090034,$0.10,Peerless,,
8029922785,12/18/2025,18029922785,$0.10,Peerless,,
8029922786,12/18/2025,18029922786,$0.10,Peerless,,
8029922787,12/18/2025,18029922787,$0.10,Peerless,,
8029922788,12/18/2025,18029922788,$0.10,Peerless,,
8029922789,12/18/2025,18029922789,$0.10,Peerless,,
8029922790,12/18/2025,18029922790,$0.10,Peerless,,
8029922791,12/18/2025,18029922791,$0.10,Peerless,,
8029922794,12/18/2025,18029922794,$0.10,Peerless,,
8029922798,12/18/2025,18029922798,$0.10,Peerless,,
8029922799,12/18/2025,18029922799,$0.10,Peerless,,
8029922800,12/18/2025,18029922800,$0.10,Peerless,,
8029922830,12/18/2025,18029922830,$0.10,Peerless,,
8029922831,12/18/2025,18029922831,$0.10,Peerless,,
8029922832,12/18/2025,18029922832,$0.10,Peerless,,
8029922833,12/18/2025,18029922833,$0.10,Peerless,,
8029922834,12/18/2025,18029922834,$0.10,Peerless,,
8029922837,12/18/2025,18029922837,$0.10,Peerless,,
8029922838,12/18/2025,18029922838,$0.10,Peerless,,
8029922839,12/18/2025,18029922839,$0.10,Peerless,,
8029922840,12/18/2025,18029922840,$0.10,Peerless,,
8029922841,12/18/2025,18029922841,$0.10,Peerless,,
8029922842,12/18/2025,18029922842,$0.10,Peerless,,
8029922844,12/18/2025,18029922844,$0.10,Peerless,,
8029922845,12/18/2025,18029922845,$0.10,Peerless,,
8029922846,12/18/2025,18029922846,$0.10,Peerless,,
8029922847,12/18/2025,18029922847,$0.10,Peerless,,
8029922849,12/18/2025,18029922849,$0.10,Peerless,,
8029922850,12/18/2025,18029922850,$0.10,Peerless,,
8029922851,12/18/2025,18029922851,$0.10,Peerless,,
8029922852,12/18/2025,18029922852,$0.10,Peerless,,
8029922853,12/18/2025,18029922853,$0.10,Peerless,,
8029922854,12/18/2025,18029922854,$0.10,Peerless,,
8029922855,12/18/2025,18029922855,$0.10,Peerless,,
8029922856,12/18/2025,18029922856,$0.10,Peerless,,
8029922857,12/18/2025,18029922857,$0.10,Peerless,,
8029922858,12/18/2025,18029922858,$0.10,Peerless,,
8029922860,12/18/2025,18029922860,$0.10,Peerless,,
8029922861,12/18/2025,18029922861,$0.10,Peerless,,
8029922862,12/18/2025,18029922862,$0.10,Peerless,,
8029922863,12/18/2025,18029922863,$0.10,Peerless,,
8029922865,12/18/2025,18029922865,$0.10,Peerless,,
8029922866,12/18/2025,18029922866,$0.10,Peerless,,
8029922867,12/18/2025,18029922867,$0.10,Peerless,,
8029922869,12/18/2025,18029922869,$0.10,Peerless,,
8029922870,12/18/2025,18029922870,$0.10,Peerless,,
8029922871,12/18/2025,18029922871,$0.10,Peerless,,
8029922872,12/18/2025,18029922872,$0.10,Peerless,,
8029922873,12/18/2025,18029922873,$0.10,Peerless,,
8029922874,12/18/2025,18029922874,$0.10,Peerless,,
8029922876,12/18/2025,18029922876,$0.10,Peerless,,
8029922878,12/18/2025,18029922878,$0.10,Peerless,,
8029922879,12/18/2025,18029922879,$0.10,Peerless,,
8029922890,12/18/2025,18029922890,$0.10,Peerless,,
8029922891,12/18/2025,18029922891,$0.10,Peerless,,
8029922892,12/18/2025,18029922892,$0.10,Peerless,,
8029922895,12/18/2025,18029922895,$0.10,Peerless,,
8029922897,12/18/2025,18029922897,$0.10,Peerless,,
8029922898,12/18/2025,18029922898,$0.10,Peerless,,
8029922902,12/18/2025,18029922902,$0.10,Peerless,,
8029922904,12/18/2025,18029922904,$0.10,Peerless,,
8029922905,12/18/2025,18029922905,$0.10,Peerless,,
8029922912,12/18/2025,18029922912,$0.10,Peerless,,
8029922916,12/18/2025,18029922916,$0.10,Peerless,,
8029922917,12/18/2025,18029922917,$0.10,Peerless,,
8029922928,12/18/2025,18029922928,$0.10,Peerless,,
8029922933,12/18/2025,18029922933,$0.10,Peerless,,
8029922936,12/18/2025,18029922936,$0.10,Peerless,,
8029922940,12/18/2025,18029922940,$0.10,Peerless,,
8029922946,12/18/2025,18029922946,$0.10,Peerless,,
8029922951,12/18/2025,18029922951,$0.10,Peerless,,
8029922952,12/18/2025,18029922952,$0.10,Peerless,,
8029922953,12/18/2025,18029922953,$0.10,Peerless,,
8029922954,12/18/2025,18029922954,$0.10,Peerless,,
8029922962,12/18/2025,18029922962,$0.10,Peerless,,
8029922968,12/18/2025,18029922968,$0.10,Peerless,,
8029922976,12/18/2025,18029922976,$0.10,Peerless,,
8029922979,12/18/2025,18029922979,$0.10,Peerless,,
8029922982,12/18/2025,18029922982,$0.10,Peerless,,
8029922983,12/18/2025,18029922983,$0.10,Peerless,,
8029922984,12/18/2025,18029922984,$0.10,Peerless,,
8029922985,12/18/2025,18029922985,$0.10,Peerless,,
8029922987,12/18/2025,18029922987,$0.10,Peerless,,
8029922997,12/18/2025,18029922997,$0.10,Peerless,,
6058151007,12/18/2025,16058151007,$0.10,Peerless,,
6058158185,12/18/2025,16058158185,$0.10,Peerless,,
6058158186,12/18/2025,16058158186,$0.10,Peerless,,
6058158187,12/18/2025,16058158187,$0.10,Peerless,,
6058158188,12/18/2025,16058158188,$0.10,Peerless,,
6058158189,12/18/2025,16058158189,$0.10,Peerless,,
6058158190,12/18/2025,16058158190,$0.10,Peerless,,
6058158191,12/18/2025,16058158191,$0.10,Peerless,,
6058158192,12/18/2025,16058158192,$0.10,Peerless,,
6058158193,12/18/2025,16058158193,$0.10,Peerless,,
6058158194,12/18/2025,16058158194,$0.10,Peerless,,
6058158195,12/18/2025,16058158195,$0.10,Peerless,,
6058158196,12/18/2025,16058158196,$0.10,Peerless,,
6058158197,12/18/2025,16058158197,$0.10,Peerless,,
6058158198,12/18/2025,16058158198,$0.10,Peerless,,
6058158199,12/18/2025,16058158199,$0.10,Peerless,,
6058158201,12/18/2025,16058158201,$0.10,Peerless,,
6058158202,12/18/2025,16058158202,$0.10,Peerless,,
6058158203,12/18/2025,16058158203,$0.10,Peerless,,
6058158204,12/18/2025,16058158204,$0.10,Peerless,,
6058158205,12/18/2025,16058158205,$0.10,Peerless,,
6058158206,12/18/2025,16058158206,$0.10,Peerless,,
6058158207,12/18/2025,16058158207,$0.10,Peerless,,
6058158208,12/18/2025,16058158208,$0.10,Peerless,,
6058158209,12/18/2025,16058158209,$0.10,Peerless,,
6058158210,12/18/2025,16058158210,$0.10,Peerless,,
6058158211,12/18/2025,16058158211,$0.10,Peerless,,
6058158212,12/18/2025,16058158212,$0.10,Peerless,,
6058158213,12/18/2025,16058158213,$0.10,Peerless,,
6058158214,12/18/2025,16058158214,$0.10,Peerless,,
6058158215,12/18/2025,16058158215,$0.10,Peerless,,
6058158216,12/18/2025,16058158216,$0.10,Peerless,,
6058158217,12/18/2025,16058158217,$0.10,Peerless,,
6058158218,12/18/2025,16058158218,$0.10,Peerless,,
6058158219,12/18/2025,16058158219,$0.10,Peerless,,
6058158220,12/18/2025,16058158220,$0.10,Peerless,,
6058158221,12/18/2025,16058158221,$0.10,Peerless,,
6058158222,12/18/2025,16058158222,$0.10,Peerless,,
6058158223,12/18/2025,16058158223,$0.10,Peerless,,
6058158224,12/18/2025,16058158224,$0.10,Peerless,,
6058158225,12/18/2025,16058158225,$0.10,Peerless,,
6058158226,12/18/2025,16058158226,$0.10,Peerless,,
6058158227,12/18/2025,16058158227,$0.10,Peerless,,
6058158228,12/18/2025,16058158228,$0.10,Peerless,,
6058158229,12/18/2025,16058158229,$0.10,Peerless,,
6058158230,12/18/2025,16058158230,$0.10,Peerless,,
6058158231,12/18/2025,16058158231,$0.10,Peerless,,
6058158232,12/18/2025,16058158232,$0.10,Peerless,,
6058158233,12/18/2025,16058158233,$0.10,Peerless,,
6058158234,12/18/2025,16058158234,$0.10,Peerless,,
6058158235,12/18/2025,16058158235,$0.10,Peerless,,
6058158236,12/18/2025,16058158236,$0.10,Peerless,,
6058158237,12/18/2025,16058158237,$0.10,Peerless,,
6058158238,12/18/2025,16058158238,$0.10,Peerless,,
6058158239,12/18/2025,16058158239,$0.10,Peerless,,
6058158240,12/18/2025,16058158240,$0.10,Peerless,,
6058158241,12/18/2025,16058158241,$0.10,Peerless,,
6058158242,12/18/2025,16058158242,$0.10,Peerless,,
6058158243,12/18/2025,16058158243,$0.10,Peerless,,
6058158244,12/18/2025,16058158244,$0.10,Peerless,,
6058158245,12/18/2025,16058158245,$0.10,Peerless,,
6058158246,12/18/2025,16058158246,$0.10,Peerless,,
6058158247,12/18/2025,16058158247,$0.10,Peerless,,
6058158248,12/18/2025,16058158248,$0.10,Peerless,,
6058158249,12/18/2025,16058158249,$0.10,Peerless,,
6058158250,12/18/2025,16058158250,$0.10,Peerless,,
6058158251,12/18/2025,16058158251,$0.10,Peerless,,
6058158252,12/18/2025,16058158252,$0.10,Peerless,,
6058158253,12/18/2025,16058158253,$0.10,Peerless,,
6058158254,12/18/2025,16058158254,$0.10,Peerless,,
6058158255,12/18/2025,16058158255,$0.10,Peerless,,
6058158256,12/18/2025,16058158256,$0.10,Peerless,,
6058158257,12/18/2025,16058158257,$0.10,Peerless,,
6058158258,12/18/2025,16058158258,$0.10,Peerless,,
6058158259,12/18/2025,16058158259,$0.10,Peerless,,
6058158260,12/18/2025,16058158260,$0.10,Peerless,,
6058158261,12/18/2025,16058158261,$0.10,Peerless,,
6058158262,12/18/2025,16058158262,$0.10,Peerless,,
6058158263,12/18/2025,16058158263,$0.10,Peerless,,
6058158264,12/18/2025,16058158264,$0.10,Peerless,,
6058158265,12/18/2025,16058158265,$0.10,Peerless,,
6058158266,12/18/2025,16058158266,$0.10,Peerless,,
6058362491,12/18/2025,16058362491,$0.10,Peerless,,
4472749522,12/18/2025,14472749522,$0.10,Peerless,,
4698719031,12/18/2025,14698719031,$0.10,Peerless,,
4698719683,12/18/2025,14698719683,$0.10,Peerless,,
5618519051,12/18/2025,15618519051,$0.10,Peerless,,
5618519059,12/18/2025,15618519059,$0.10,Peerless,,
6308841187,12/18/2025,16308841187,$0.10,Peerless,,
6308841188,12/18/2025,16308841188,$0.10,Peerless,,
7728073362,12/18/2025,17728073362,$0.10,Peerless,,
7728073363,12/18/2025,17728073363,$0.10,Peerless,,
8328644099,12/18/2025,18328644099,$0.10,Peerless,,
8328644101,12/18/2025,18328644101,$0.10,Peerless,,
9798032363,12/18/2025,19798032363,$0.10,Peerless,,
9898976001,12/18/2025,19898976001,$0.10,Peerless,,
9899754001,12/18/2025,19899754001,$0.10,Peerless,,
3197199024,12/18/2025,13197199024,$0.10,Peerless,,
3197199029,12/18/2025,13197199029,$0.10,Peerless,,
3197199035,12/18/2025,13197199035,$0.10,Peerless,,
3197199039,12/18/2025,13197199039,$0.10,Peerless,,
3197199043,12/18/2025,13197199043,$0.10,Peerless,,
3197199051,12/18/2025,13197199051,$0.10,Peerless,,
3197199056,12/18/2025,13197199056,$0.10,Peerless,,
3197199063,12/18/2025,13197199063,$0.10,Peerless,,
3197199074,12/18/2025,13197199074,$0.10,Peerless,,
3197199076,12/18/2025,13197199076,$0.10,Peerless,,
3197199083,12/18/2025,13197199083,$0.10,Peerless,,
3197199087,12/18/2025,13197199087,$0.10,Peerless,,
3197199089,12/18/2025,13197199089,$0.10,Peerless,,
3197199094,12/18/2025,13197199094,$0.10,Peerless,,
3197199104,12/18/2025,13197199104,$0.10,Peerless,,
3197199106,12/18/2025,13197199106,$0.10,Peerless,,
3197199110,12/18/2025,13197199110,$0.10,Peerless,,
3197199112,12/18/2025,13197199112,$0.10,Peerless,,
3197199120,12/18/2025,13197199120,$0.10,Peerless,,
3197199121,12/18/2025,13197199121,$0.10,Peerless,,
3197199124,12/18/2025,13197199124,$0.10,Peerless,,
3197199128,12/18/2025,13197199128,$0.10,Peerless,,
3197199130,12/18/2025,13197199130,$0.10,Peerless,,
3197199132,12/18/2025,13197199132,$0.10,Peerless,,
3197199139,12/18/2025,13197199139,$0.10,Peerless,,
3197199145,12/18/2025,13197199145,$0.10,Peerless,,
3197199156,12/18/2025,13197199156,$0.10,Peerless,,
3197199159,12/18/2025,13197199159,$0.10,Peerless,,
3197199166,12/18/2025,13197199166,$0.10,Peerless,,
3197199168,12/18/2025,13197199168,$0.10,Peerless,,
3197199169,12/18/2025,13197199169,$0.10,Peerless,,
3197199172,12/18/2025,13197199172,$0.10,Peerless,,
3197199173,12/18/2025,13197199173,$0.10,Peerless,,
3197199175,12/18/2025,13197199175,$0.10,Peerless,,
3197199176,12/18/2025,13197199176,$0.10,Peerless,,
3197199177,12/18/2025,13197199177,$0.10,Peerless,,
3197199178,12/18/2025,13197199178,$0.10,Peerless,,
3197199179,12/18/2025,13197199179,$0.10,Peerless,,
3197199181,12/18/2025,13197199181,$0.10,Peerless,,
3197199182,12/18/2025,13197199182,$0.10,Peerless,,
3197199183,12/18/2025,13197199183,$0.10,Peerless,,
3197199184,12/18/2025,13197199184,$0.10,Peerless,,
3197199186,12/18/2025,13197199186,$0.10,Peerless,,
3197199187,12/18/2025,13197199187,$0.10,Peerless,,
3197199188,12/18/2025,13197199188,$0.10,Peerless,,
3197199190,12/18/2025,13197199190,$0.10,Peerless,,
3197199191,12/18/2025,13197199191,$0.10,Peerless,,
3197199193,12/18/2025,13197199193,$0.10,Peerless,,
3197199194,12/18/2025,13197199194,$0.10,Peerless,,
